국가,광종,수입,항목,단위,2023 년,Unnamed: 6,위도,경도
보스니아-헤르체고비나,합계(MT),수입%,수입 실적,,1,,43.9159,17.6791
보스니아-헤르체고비나,합계(MT),수입금액,수입 실적,,15968,,43.9159,17.6791
보스니아-헤르체고비나,합계(MT),수입물량,수입 실적,,7380,,43.9159,17.6791
보스니아-헤르체고비나,연      광(MT),수입%,수입 실적,,1,,43.9159,17.6791
보스니아-헤르체고비나,연      광(MT),수입금액,수입 실적,,15968,,43.9159,17.6791
보스니아-헤르체고비나,연      광(MT),수입물량,수입 실적,,7380,,43.9159,17.6791
보츠와나,합계(MT),수입%,수입 실적,,0,,,
보츠와나,합계(MT),수입금액,수입 실적,,394,,,
보츠와나,합계(MT),수입물량,수입 실적,,0,,,
보츠와나,석  회  석(MT),수입%,수입 실적,,0,,,
보츠와나,석  회  석(MT),수입금액,수입 실적,,0,,,
보츠와나,석  회  석(MT),수입물량,수입 실적,,0,,,
보츠와나,금  강  석(Kg),수입%,수입 실적,,0,,,
보츠와나,금  강  석(Kg),수입금액,수입 실적,,394,,,
보츠와나,금  강  석(Kg),수입물량,수입 실적,,16,,,
보츠와나,무  연  탄(MT),수입%,수입 실적,,0,,,
보츠와나,무  연  탄(MT),수입금액,수입 실적,,0,,,
보츠와나,무  연  탄(MT),수입물량,수입 실적,,0,,,
볼리비아,합계(MT),수입%,수입 실적,,34,,-16.2902,-63.5887
볼리비아,합계(MT),수입금액,수입 실적,,470744,,-16.2902,-63.5887
볼리비아,합계(MT),수입물량,수입 실적,,315737,,-16.2902,-63.5887
볼리비아,은      광(Kg),수입%,수입 실적,,7,,-16.2902,-63.5887
볼리비아,은      광(Kg),수입금액,수입 실적,,23456,,-16.2902,-63.5887
볼리비아,은      광(Kg),수입물량,수입 실적,,3614,,-16.2902,-63.5887
볼리비아,동      광(MT),수입%,수입 실적,,0,,-16.2902,-63.5887
볼리비아,동      광(MT),수입금액,수입 실적,,5573,,-16.2902,-63.5887
볼리비아,동      광(MT),수입물량,수입 실적,,2831,,-16.2902,-63.5887
볼리비아,연      광(MT),수입%,수입 실적,,9,,-16.2902,-63.5887
볼리비아,연      광(MT),수입금액,수입 실적,,142651,,-16.2902,-63.5887
볼리비아,연      광(MT),수입물량,수입 실적,,41630,,-16.2902,-63.5887
볼리비아,아  연  광(MT),수입%,수입 실적,,17,,-16.2902,-63.5887
볼리비아,아  연  광(MT),수입금액,수입 실적,,299035,,-16.2902,-63.5887
볼리비아,아  연  광(MT),수입물량,수입 실적,,271230,,-16.2902,-63.5887
볼리비아,철      광(MT),수입%,수입 실적,,0,,-16.2902,-63.5887
볼리비아,철      광(MT),수입금액,수입 실적,,2,,-16.2902,-63.5887
볼리비아,철      광(MT),수입물량,수입 실적,,0,,-16.2902,-63.5887
볼리비아,붕  소  광(MT),수입%,수입 실적,,0,,-16.2902,-63.5887
볼리비아,붕  소  광(MT),수입금액,수입 실적,,27,,-16.2902,-63.5887
볼리비아,붕  소  광(MT),수입물량,수입 실적,,42,,-16.2902,-63.5887
볼리비아,기타비금속(MT),수입%,수입 실적,,0,,-16.2902,-63.5887
볼리비아,기타비금속(MT),수입금액,수입 실적,,0,,-16.2902,-63.5887
볼리비아,기타비금속(MT),수입물량,수입 실적,,0,,-16.2902,-63.5887
부룬디,합계(MT),수입%,수입 실적,,0,,,
부룬디,합계(MT),수입금액,수입 실적,,0,,,
부룬디,합계(MT),수입물량,수입 실적,,0,,,
부룬디,니 오 븀광(MT),수입%,수입 실적,,0,,,
부룬디,니 오 븀광(MT),수입금액,수입 실적,,0,,,
부룬디,니 오 븀광(MT),수입물량,수입 실적,,0,,,
불가리아,석 재(MT),수입%,수입 실적,,0,,,
불가리아,석 재(MT),수입금액,수입 실적,,71,,,
불가리아,석 재(MT),수입물량,수입 실적,,89,,,
불가리아,합계(MT),수입%,수입 실적,,1,,,
불가리아,합계(MT),수입금액,수입 실적,,9850,,,
불가리아,합계(MT),수입물량,수입 실적,,6911,,,
불가리아,연      광(MT),수입%,수입 실적,,1,,,
불가리아,연      광(MT),수입금액,수입 실적,,9249,,,
불가리아,연      광(MT),수입물량,수입 실적,,5631,,,
불가리아,아  연  광(MT),수입%,수입 실적,,0,,,
불가리아,아  연  광(MT),수입금액,수입 실적,,363,,,
불가리아,아  연  광(MT),수입물량,수입 실적,,488,,,
불가리아,고  령  토(MT),수입%,수입 실적,,0,,,
불가리아,고  령  토(MT),수입금액,수입 실적,,167,,,
불가리아,고  령  토(MT),수입물량,수입 실적,,702,,,
불가리아,규      석(MT),수입%,수입 실적,,0,,,
불가리아,규      석(MT),수입금액,수입 실적,,0,,,
불가리아,규      석(MT),수입물량,수입 실적,,0,,,
브라질,석 재(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,석 재(MT),수입금액,수입 실적,,571,,-14.235,-51.9253
브라질,석 재(MT),수입물량,수입 실적,,669,,-14.235,-51.9253
브라질,합계(MT),수입%,수입 실적,,25,,-14.235,-51.9253
브라질,합계(MT),수입금액,수입 실적,,1120916,,-14.235,-51.9253
브라질,합계(MT),수입물량,수입 실적,,8165953,,-14.235,-51.9253
브라질,은      광(Kg),수입%,수입 실적,,1,,-14.235,-51.9253
브라질,은      광(Kg),수입금액,수입 실적,,4339,,-14.235,-51.9253
브라질,은      광(Kg),수입물량,수입 실적,,1460,,-14.235,-51.9253
브라질,동      광(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,동      광(MT),수입금액,수입 실적,,24048,,-14.235,-51.9253
브라질,동      광(MT),수입물량,수입 실적,,9150,,-14.235,-51.9253
브라질,아  연  광(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,아  연  광(MT),수입금액,수입 실적,,2781,,-14.235,-51.9253
브라질,아  연  광(MT),수입물량,수입 실적,,2489,,-14.235,-51.9253
브라질,철      광(MT),수입%,수입 실적,,14,,-14.235,-51.9253
브라질,철      광(MT),수입금액,수입 실적,,1088257,,-14.235,-51.9253
브라질,철      광(MT),수입물량,수입 실적,,8151611,,-14.235,-51.9253
브라질,인상  흑연(MT),수입%,수입 실적,,1,,-14.235,-51.9253
브라질,인상  흑연(MT),수입금액,수입 실적,,118,,-14.235,-51.9253
브라질,인상  흑연(MT),수입물량,수입 실적,,34,,-14.235,-51.9253
브라질,토상  흑연(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,토상  흑연(MT),수입금액,수입 실적,,0,,-14.235,-51.9253
브라질,토상  흑연(MT),수입물량,수입 실적,,0,,-14.235,-51.9253
브라질,장      석(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,장      석(MT),수입금액,수입 실적,,0,,-14.235,-51.9253
브라질,장      석(MT),수입물량,수입 실적,,0,,-14.235,-51.9253
브라질,고  령  토(MT),수입%,수입 실적,,1,,-14.235,-51.9253
브라질,고  령  토(MT),수입금액,수입 실적,,778,,-14.235,-51.9253
브라질,고  령  토(MT),수입물량,수입 실적,,1995,,-14.235,-51.9253
브라질,규      석(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,규      석(MT),수입금액,수입 실적,,1,,-14.235,-51.9253
브라질,규      석(MT),수입물량,수입 실적,,0,,-14.235,-51.9253
브라질,규  조  토(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,규  조  토(MT),수입금액,수입 실적,,15,,-14.235,-51.9253
브라질,규  조  토(MT),수입물량,수입 실적,,4,,-14.235,-51.9253
브라질,유      황(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,유      황(MT),수입금액,수입 실적,,0,,-14.235,-51.9253
브라질,유      황(MT),수입물량,수입 실적,,0,,-14.235,-51.9253
브라질,규  회  석(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,규  회  석(MT),수입금액,수입 실적,,0,,-14.235,-51.9253
브라질,규  회  석(MT),수입물량,수입 실적,,0,,-14.235,-51.9253
브라질,석      고(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,석      고(MT),수입금액,수입 실적,,0,,-14.235,-51.9253
브라질,석      고(MT),수입물량,수입 실적,,0,,-14.235,-51.9253
브라질,수      정(MT),수입%,수입 실적,,7,,-14.235,-51.9253
브라질,수      정(MT),수입금액,수입 실적,,8,,-14.235,-51.9253
브라질,수      정(MT),수입물량,수입 실적,,0,,-14.235,-51.9253
브라질,금  강  석(Kg),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,금  강  석(Kg),수입금액,수입 실적,,0,,-14.235,-51.9253
브라질,금  강  석(Kg),수입물량,수입 실적,,0,,-14.235,-51.9253
브라질,기타비금속(MT),수입%,수입 실적,,0,,-14.235,-51.9253
브라질,기타비금속(MT),수입금액,수입 실적,,0,,-14.235,-51.9253
브라질,기타비금속(MT),수입물량,수입 실적,,0,,-14.235,-51.9253
사우디아라비아,석 재(MT),수입%,수입 실적,,0,,23.8859,45.0792
사우디아라비아,석 재(MT),수입금액,수입 실적,,0,,23.8859,45.0792
사우디아라비아,석 재(MT),수입물량,수입 실적,,0,,23.8859,45.0792
사우디아라비아,합계(MT),수입%,수입 실적,,1,,23.8859,45.0792
사우디아라비아,합계(MT),수입금액,수입 실적,,293,,23.8859,45.0792
사우디아라비아,합계(MT),수입물량,수입 실적,,2349,,23.8859,45.0792
사우디아라비아,활      석(MT),수입%,수입 실적,,0,,23.8859,45.0792
사우디아라비아,활      석(MT),수입금액,수입 실적,,0,,23.8859,45.0792
사우디아라비아,활      석(MT),수입물량,수입 실적,,0,,23.8859,45.0792
사우디아라비아,장      석(MT),수입%,수입 실적,,0,,23.8859,45.0792
사우디아라비아,장      석(MT),수입금액,수입 실적,,0,,23.8859,45.0792
사우디아라비아,장      석(MT),수입물량,수입 실적,,0,,23.8859,45.0792
사우디아라비아,규      사(MT),수입%,수입 실적,,0,,23.8859,45.0792
사우디아라비아,규      사(MT),수입금액,수입 실적,,189,,23.8859,45.0792
사우디아라비아,규      사(MT),수입물량,수입 실적,,2061,,23.8859,45.0792
사우디아라비아,규  조  토(MT),수입%,수입 실적,,0,,23.8859,45.0792
사우디아라비아,규  조  토(MT),수입금액,수입 실적,,0,,23.8859,45.0792
사우디아라비아,규  조  토(MT),수입물량,수입 실적,,0,,23.8859,45.0792
사우디아라비아,유      황(MT),수입%,수입 실적,,1,,23.8859,45.0792
사우디아라비아,유      황(MT),수입금액,수입 실적,,46,,23.8859,45.0792
사우디아라비아,유      황(MT),수입물량,수입 실적,,200,,23.8859,45.0792
사우디아라비아,중  정  석(MT),수입%,수입 실적,,0,,23.8859,45.0792
사우디아라비아,중  정  석(MT),수입금액,수입 실적,,0,,23.8859,45.0792
사우디아라비아,중  정  석(MT),수입물량,수입 실적,,0,,23.8859,45.0792
사우디아라비아,마그네사이트(MT),수입%,수입 실적,,0,,23.8859,45.0792
사우디아라비아,마그네사이트(MT),수입금액,수입 실적,,58,,23.8859,45.0792
사우디아라비아,마그네사이트(MT),수입물량,수입 실적,,87,,23.8859,45.0792
사우디아라비아,석      고(MT),수입%,수입 실적,,0,,23.8859,45.0792
사우디아라비아,석      고(MT),수입금액,수입 실적,,0,,23.8859,45.0792
사우디아라비아,석      고(MT),수입물량,수입 실적,,0,,23.8859,45.0792
사이프러스,석 재(MT),수입%,수입 실적,,0,,,
사이프러스,석 재(MT),수입금액,수입 실적,,0,,,
사이프러스,석 재(MT),수입물량,수입 실적,,0,,,
사이프러스,합계(MT),수입%,수입 실적,,0,,,
사이프러스,합계(MT),수입금액,수입 실적,,58,,,
사이프러스,합계(MT),수입물량,수입 실적,,532,,,
사이프러스,고  령  토(MT),수입%,수입 실적,,0,,,
사이프러스,고  령  토(MT),수입금액,수입 실적,,58,,,
사이프러스,고  령  토(MT),수입물량,수입 실적,,532,,,
세네갈,합계(MT),수입%,수입 실적,,7,,14.4974,-14.4524
세네갈,합계(MT),수입금액,수입 실적,,3607,,14.4974,-14.4524
세네갈,합계(MT),수입물량,수입 실적,,1760,,14.4974,-14.4524
세네갈,티 타 늄광(MT),수입%,수입 실적,,7,,14.4974,-14.4524
세네갈,티 타 늄광(MT),수입금액,수입 실적,,3607,,14.4974,-14.4524
세네갈,티 타 늄광(MT),수입물량,수입 실적,,1760,,14.4974,-14.4524
세르비아,합계(MT),수입%,수입 실적,,6,,,
세르비아,합계(MT),수입금액,수입 실적,,49134,,,
세르비아,합계(MT),수입물량,수입 실적,,23933,,,
세르비아,동      광(MT),수입%,수입 실적,,0,,,
세르비아,동      광(MT),수입금액,수입 실적,,7337,,,
세르비아,동      광(MT),수입물량,수입 실적,,5060,,,
세르비아,연      광(MT),수입%,수입 실적,,2,,,
세르비아,연      광(MT),수입금액,수입 실적,,37168,,,
세르비아,연      광(MT),수입물량,수입 실적,,15928,,,
세르비아,아  연  광(MT),수입%,수입 실적,,0,,,
세르비아,아  연  광(MT),수입금액,수입 실적,,4614,,,
세르비아,아  연  광(MT),수입물량,수입 실적,,2924,,,
세르비아,불      석(MT),수입%,수입 실적,,3,,,
세르비아,불      석(MT),수입금액,수입 실적,,15,,,
세르비아,불      석(MT),수입물량,수입 실적,,22,,,
스리랑카,석 재(MT),수입%,수입 실적,,0,,7.8731,80.7718
스리랑카,석 재(MT),수입금액,수입 실적,,0,,7.8731,80.7718
스리랑카,석 재(MT),수입물량,수입 실적,,0,,7.8731,80.7718
스리랑카,합계(MT),수입%,수입 실적,,3,,7.8731,80.7718
스리랑카,합계(MT),수입금액,수입 실적,,1044,,7.8731,80.7718
스리랑카,합계(MT),수입물량,수입 실적,,1884,,7.8731,80.7718
스리랑카,토상  흑연(MT),수입%,수입 실적,,1,,7.8731,80.7718
스리랑카,토상  흑연(MT),수입금액,수입 실적,,603,,7.8731,80.7718
스리랑카,토상  흑연(MT),수입물량,수입 실적,,154,,7.8731,80.7718
스리랑카,규      석(MT),수입%,수입 실적,,2,,7.8731,80.7718
스리랑카,규      석(MT),수입금액,수입 실적,,427,,7.8731,80.7718
스리랑카,규      석(MT),수입물량,수입 실적,,1700,,7.8731,80.7718
스리랑카,규      사(MT),수입%,수입 실적,,0,,7.8731,80.7718
스리랑카,규      사(MT),수입금액,수입 실적,,0,,7.8731,80.7718
스리랑카,규      사(MT),수입물량,수입 실적,,0,,7.8731,80.7718
스리랑카,규  조  토(MT),수입%,수입 실적,,0,,7.8731,80.7718
스리랑카,규  조  토(MT),수입금액,수입 실적,,0,,7.8731,80.7718
스리랑카,규  조  토(MT),수입물량,수입 실적,,0,,7.8731,80.7718
스리랑카,인  광  석(MT),수입%,수입 실적,,0,,7.8731,80.7718
스리랑카,인  광  석(MT),수입금액,수입 실적,,0,,7.8731,80.7718
스리랑카,인  광  석(MT),수입물량,수입 실적,,0,,7.8731,80.7718
스리랑카,유      황(MT),수입%,수입 실적,,0,,7.8731,80.7718
스리랑카,유      황(MT),수입금액,수입 실적,,0,,7.8731,80.7718
스리랑카,유      황(MT),수입물량,수입 실적,,0,,7.8731,80.7718
스리랑카,운      모(MT),수입%,수입 실적,,0,,7.8731,80.7718
스리랑카,운      모(MT),수입금액,수입 실적,,14,,7.8731,80.7718
스리랑카,운      모(MT),수입물량,수입 실적,,30,,7.8731,80.7718
스리랑카,석      고(MT),수입%,수입 실적,,0,,7.8731,80.7718
스리랑카,석      고(MT),수입금액,수입 실적,,0,,7.8731,80.7718
스리랑카,석      고(MT),수입물량,수입 실적,,0,,7.8731,80.7718
스웨덴,석 재(MT),수입%,수입 실적,,0,,60.1282,18.6435
스웨덴,석 재(MT),수입금액,수입 실적,,0,,60.1282,18.6435
스웨덴,석 재(MT),수입물량,수입 실적,,0,,60.1282,18.6435
스웨덴,합계(MT),수입%,수입 실적,,1,,60.1282,18.6435
스웨덴,합계(MT),수입금액,수입 실적,,14717,,60.1282,18.6435
스웨덴,합계(MT),수입물량,수입 실적,,6478,,60.1282,18.6435
스웨덴,연      광(MT),수입%,수입 실적,,1,,60.1282,18.6435
스웨덴,연      광(MT),수입금액,수입 실적,,14635,,60.1282,18.6435
스웨덴,연      광(MT),수입물량,수입 실적,,6439,,60.1282,18.6435
스웨덴,철      광(MT),수입%,수입 실적,,0,,60.1282,18.6435
스웨덴,철      광(MT),수입금액,수입 실적,,6,,60.1282,18.6435
스웨덴,철      광(MT),수입물량,수입 실적,,5,,60.1282,18.6435
스웨덴,티 타 늄광(MT),수입%,수입 실적,,0,,60.1282,18.6435
스웨덴,티 타 늄광(MT),수입금액,수입 실적,,0,,60.1282,18.6435
스웨덴,티 타 늄광(MT),수입물량,수입 실적,,0,,60.1282,18.6435
스웨덴,토상  흑연(MT),수입%,수입 실적,,0,,60.1282,18.6435
스웨덴,토상  흑연(MT),수입금액,수입 실적,,0,,60.1282,18.6435
스웨덴,토상  흑연(MT),수입물량,수입 실적,,0,,60.1282,18.6435
스웨덴,석  회  석(MT),수입%,수입 실적,,0,,60.1282,18.6435
스웨덴,석  회  석(MT),수입금액,수입 실적,,0,,60.1282,18.6435
스웨덴,석  회  석(MT),수입물량,수입 실적,,0,,60.1282,18.6435
스웨덴,규      사(MT),수입%,수입 실적,,0,,60.1282,18.6435
스웨덴,규      사(MT),수입금액,수입 실적,,6,,60.1282,18.6435
스웨덴,규      사(MT),수입물량,수입 실적,,15,,60.1282,18.6435
스웨덴,형      석(MT),수입%,수입 실적,,0,,60.1282,18.6435
스웨덴,형      석(MT),수입금액,수입 실적,,54,,60.1282,18.6435
스웨덴,형      석(MT),수입물량,수입 실적,,13,,60.1282,18.6435
스웨덴,운      모(MT),수입%,수입 실적,,0,,60.1282,18.6435
스웨덴,운      모(MT),수입금액,수입 실적,,16,,60.1282,18.6435
스웨덴,운      모(MT),수입물량,수입 실적,,5,,60.1282,18.6435
스위스,석 재(MT),수입%,수입 실적,,0,,46.8182,8.2275
스위스,석 재(MT),수입금액,수입 실적,,22,,46.8182,8.2275
스위스,석 재(MT),수입물량,수입 실적,,5,,46.8182,8.2275
스위스,합계(MT),수입%,수입 실적,,31,,46.8182,8.2275
스위스,합계(MT),수입금액,수입 실적,,25572,,46.8182,8.2275
